LOAN_ID,CUSTOMER_ID,REPORTING_DATE,INTODEFAULT,INSTALLMENT_NM,LOAN_AMT,INSTALLMENT_AMT,PAST_DUE_AMT,BUCKET
955922,2031,2010-06-30,N,12,7623,635.25,0,6
955922,2031,2010-07-31,N,12,7623,635.25,0,7
955922,2031,2010-08-31,N,12,7623,635.25,0,8
955922,2031,2010-09-30,N,12,7623,635.25,0,9
955922,2031,2010-10-31,N,12,7623,635.25,0,10
955922,2031,2010-11-30,N,12,7623,635.25,0,11
955922,2031,2010-12-31,N,12,7623,635.25,0,12
955922,2031,2011-01-31,N,12,7623,635.25,0,13
955922,2031,2011-02-28,N,12,7623,635.25,0,14
955922,2031,2011-03-31,N,12,7623,635.25,0,15
955982,2032,2010-01-31,N,48,31885,664.27,0,1
955982,2032,2010-02-28,N,48,31885,664.27,0,2
955982,2032,2010-03-31,N,48,31885,664.27,0,3
955982,2032,2010-04-30,N,48,31885,664.27,0,4
955982,2032,2010-05-31,N,48,31885,664.27,0,5
955982,2032,2010-06-30,N,48,31885,664.27,0,6
955982,2032,2010-07-31,N,48,31885,664.27,0,7
955982,2032,2010-08-31,N,48,31885,664.27,0,8
955605,2033,2010-01-31,N,36,16998,472.17,0,1
955605,2033,2010-02-28,N,36,16998,472.17,0,2
955605,2033,2010-03-31,N,36,16998,472.17,0,3
955605,2033,2010-04-30,N,36,16998,472.17,0,4
955605,2033,2010-05-31,N,36,16998,472.17,0,5
955605,2033,2010-06-30,N,36,16998,472.17,0,6
955605,2033,2010-07-31,N,36,16998,472.17,0,7
955605,2033,2010-08-31,N,36,16998,472.17,0,8
955605,2033,2010-09-30,N,36,16998,472.17,0,9
955605,2033,2010-10-31,N,36,16998,472.17,0,10
955605,2033,2010-11-30,N,36,16998,472.17,0,11
955605,2033,2010-12-31,N,36,16998,472.17,0,12
955605,2033,2011-01-31,N,36,16998,472.17,0,13
955605,2033,2011-02-28,N,36,16998,472.17,0,14
955605,2033,2011-03-31,N,36,16998,472.17,0,15
955605,2033,2011-04-30,N,36,16998,472.17,0,16
955605,2033,2011-05-31,N,36,16998,472.17,0,17
955605,2033,2011-06-30,N,36,16998,472.17,0,18
955605,2033,2011-07-31,N,36,16998,472.17,0,19
955605,2033,2011-08-31,N,36,16998,472.17,0,20
955605,2033,2011-09-30,N,36,16998,472.17,0,21
955605,2033,2011-10-31,N,36,16998,472.17,0,22
955605,2033,2011-11-30,N,36,16998,472.17,0,23
955612,2034,2010-01-31,N,12,3901,325.08,0,1
955612,2034,2010-02-28,N,12,3901,325.08,0,2
955612,2034,2010-03-31,N,12,3901,325.08,0,3
955612,2034,2010-04-30,N,12,3901,325.08,0,4
955612,2034,2010-05-31,N,12,3901,325.08,0,5
955612,2034,2010-06-30,N,12,3901,325.08,0,6
955612,2034,2010-07-31,N,12,3901,325.08,0,7
955612,2034,2010-08-31,N,12,3901,325.08,0,8
955612,2034,2010-09-30,N,12,3901,325.08,0,9
955612,2034,2010-10-31,N,12,3901,325.08,0,10
955612,2034,2010-11-30,N,12,3901,325.08,0,11
955612,2034,2010-12-31,N,12,3901,325.08,0,12
955612,2034,2011-01-31,N,12,3901,325.08,0,13
955612,2034,2011-02-28,N,12,3901,325.08,0,14
955612,2034,2011-03-31,N,12,3901,325.08,0,15
955612,2034,2011-04-30,N,12,3901,325.08,0,16
955612,2034,2011-05-31,N,12,3901,325.08,0,17
955612,2034,2011-06-30,N,12,3901,325.08,0,18
955612,2034,2011-07-31,N,12,3901,325.08,0,19
955612,2034,2011-08-31,N,12,3901,325.08,0,20
955612,2034,2011-09-30,N,12,3901,325.08,0,21
955612,2034,2011-10-31,N,12,3901,325.08,0,22
955612,2034,2011-11-30,N,12,3901,325.08,0,23
955618,2035,2010-01-31,N,24,18027,751.13,0,1
955618,2035,2010-02-28,N,24,18027,751.13,0,2
955618,2035,2010-03-31,N,24,18027,751.13,0,3
955618,2035,2010-04-30,N,24,18027,751.13,0,4
955618,2035,2010-05-31,N,24,18027,751.13,0,5
955618,2035,2010-06-30,N,24,18027,751.13,0,6
955618,2035,2010-07-31,N,24,18027,751.13,0,7
955618,2035,2010-08-31,N,24,18027,751.13,0,8
955618,2035,2010-09-30,N,24,18027,751.13,0,9
955618,2035,2010-10-31,N,24,18027,751.13,0,10
955618,2035,2010-11-30,N,24,18027,751.13,0,11
955618,2035,2010-12-31,N,24,18027,751.13,0,12
955618,2035,2011-01-31,N,24,18027,751.13,0,13
955618,2035,2011-02-28,N,24,18027,751.13,0,14
955618,2035,2011-03-31,N,24,18027,751.13,0,15
955618,2035,2011-04-30,N,24,18027,751.13,0,16
955618,2035,2011-05-31,N,24,18027,751.13,0,17
955618,2035,2011-06-30,N,24,18027,751.13,0,18
955618,2035,2011-07-31,N,24,18027,751.13,0,19
955618,2035,2011-08-31,N,24,18027,751.13,0,20
955618,2035,2011-09-30,N,24,18027,751.13,0,21
955618,2035,2011-10-31,N,24,18027,751.13,0,22
955618,2035,2011-11-30,N,24,18027,751.13,0,23
955624,2036,2010-01-31,N,48,53688,1118.5,0,1
955624,2036,2010-02-28,N,48,53688,1118.5,0,2
955624,2036,2010-03-31,N,48,53688,1118.5,0,3
955624,2036,2010-04-30,N,48,53688,1118.5,0,4
955624,2036,2010-05-31,N,48,53688,1118.5,0,5
955624,2036,2010-06-30,N,48,53688,1118.5,0,6
955624,2036,2010-07-31,N,48,53688,1118.5,0,7
955624,2036,2010-08-31,N,48,53688,1118.5,0,8
955624,2036,2010-09-30,N,48,53688,1118.5,0,9
955624,2036,2010-10-31,N,48,53688,1118.5,0,10
955624,2036,2010-11-30,N,48,53688,1118.5,0,11
955667,2037,2010-01-31,N,24,18286,761.92,0,1
955667,2037,2010-02-28,N,24,18286,761.92,0,2
955667,2037,2010-03-31,N,24,18286,761.92,0,3
955667,2037,2010-04-30,N,24,18286,761.92,0,4
955667,2037,2010-05-31,N,24,18286,761.92,0,5
955667,2037,2010-06-30,N,24,18286,761.92,0,6
955667,2037,2010-07-31,N,24,18286,761.92,0,7
955667,2037,2010-08-31,N,24,18286,761.92,0,8
955667,2037,2010-09-30,N,24,18286,761.92,0,9
955667,2037,2010-10-31,N,24,18286,761.92,0,10
955667,2037,2010-11-30,N,24,18286,761.92,0,11
955667,2037,2010-12-31,N,24,18286,761.92,0,12
955667,2037,2011-01-31,N,24,18286,761.92,0,13
955667,2037,2011-02-28,N,24,18286,761.92,0,14
955667,2037,2011-03-31,N,24,18286,761.92,0,15
955667,2037,2011-04-30,N,24,18286,761.92,0,16
955667,2037,2011-05-31,N,24,18286,761.92,0,17
955667,2037,2011-06-30,N,24,18286,761.92,0,18
955667,2037,2011-07-31,N,24,18286,761.92,0,19
955667,2037,2011-08-31,N,24,18286,761.92,0,20
955667,2037,2011-09-30,N,24,18286,761.92,0,21
955667,2037,2011-10-31,N,24,18286,761.92,0,22
955667,2037,2011-11-30,N,24,18286,761.92,0,23
955669,2038,2010-01-31,N,60,62007,1033.45,0,1
955669,2038,2010-02-28,N,60,62007,1033.45,0,2
955669,2038,2010-03-31,N,60,62007,1033.45,0,3
955669,2038,2010-04-30,N,60,62007,1033.45,0,4
955669,2038,2010-05-31,N,60,62007,1033.45,0,5
955669,2038,2010-06-30,N,60,62007,1033.45,0,6
955669,2038,2010-07-31,N,60,62007,1033.45,0,7
955669,2038,2010-08-31,N,60,62007,1033.45,0,8
955669,2038,2010-09-30,N,60,62007,1033.45,0,9
955669,2038,2010-10-31,N,60,62007,1033.45,0,10
955669,2038,2010-11-30,N,60,62007,1033.45,0,11
955669,2038,2010-12-31,N,60,62007,1033.45,0,12
955669,2038,2011-01-31,N,60,62007,1033.45,0,13
955669,2038,2011-02-28,N,60,62007,1033.45,0,14
955669,2038,2011-03-31,N,60,62007,1033.45,0,15
955669,2038,2011-04-30,N,60,62007,1033.45,0,16
955669,2038,2011-05-31,N,60,62007,1033.45,0,17
955669,2038,2011-06-30,N,60,62007,1033.45,0,18
955669,2038,2011-07-31,N,60,62007,1033.45,0,19
955669,2038,2011-08-31,N,60,62007,1033.45,0,20
955669,2038,2011-09-30,N,60,62007,1033.45,0,21
955669,2038,2011-10-31,N,60,62007,1033.45,0,22
955669,2038,2011-11-30,N,60,62007,1033.45,0,23
955670,2039,2010-01-31,N,48,32780,682.92,0,1
955670,2039,2010-02-28,N,48,32780,682.92,0,2
955672,2040,2010-01-31,N,24,10579,440.79,0,1
955672,2040,2010-02-28,N,24,10579,440.79,0,2
955672,2040,2010-03-31,N,24,10579,440.79,0,3
955672,2040,2010-04-30,N,24,10579,440.79,0,4
955672,2040,2010-05-31,N,24,10579,440.79,0,5
955672,2040,2010-06-30,N,24,10579,440.79,0,6
955675,2041,2010-01-31,N,24,2893,120.54,0,1
955675,2041,2010-02-28,N,24,2893,120.54,0,2
955675,2041,2010-03-31,N,24,2893,120.54,0,3
955675,2041,2010-04-30,N,24,2893,120.54,0,4
955675,2041,2010-05-31,N,24,2893,120.54,0,5
955675,2041,2010-06-30,N,24,2893,120.54,0,6
955675,2041,2010-07-31,N,24,2893,120.54,0,7
955675,2041,2010-08-31,N,24,2893,120.54,0,8
955675,2041,2010-09-30,N,24,2893,120.54,0,9
955675,2041,2010-10-31,N,24,2893,120.54,0,10
955677,2042,2010-01-31,N,24,4664,194.33,0,1
955680,2043,2010-01-31,N,12,2700,225,0,1
955680,2043,2010-02-28,N,12,2700,225,0,2
955680,2043,2010-03-31,N,12,2700,225,0,3
955680,2043,2010-04-30,N,12,2700,225,0,4
955680,2043,2010-05-31,N,12,2700,225,0,5
955680,2043,2010-06-30,N,12,2700,225,0,6
955680,2043,2010-07-31,N,12,2700,225,0,7
955680,2043,2010-08-31,N,12,2700,225,0,8
955680,2043,2010-09-30,N,12,2700,225,0,9
955680,2043,2010-10-31,N,12,2700,225,0,10
955680,2043,2010-11-30,N,12,2700,225,0,11
955680,2043,2010-12-31,N,12,2700,225,0,12
955680,2043,2011-01-31,N,12,2700,225,0,13
955680,2043,2011-02-28,N,12,2700,225,0,14
955680,2043,2011-03-31,N,12,2700,225,0,15
955680,2043,2011-04-30,N,12,2700,225,0,16
955680,2043,2011-05-31,N,12,2700,225,0,17
955680,2043,2011-06-30,N,12,2700,225,0,18
955680,2043,2011-07-31,N,12,2700,225,0,19
955680,2043,2011-08-31,N,12,2700,225,0,20
955686,2044,2010-01-31,N,12,964,80.33,0,1
955686,2044,2010-02-28,N,12,964,80.33,0,2
955686,2044,2010-03-31,N,12,964,80.33,0,3
955686,2044,2010-04-30,N,12,964,80.33,0,4
955686,2044,2010-05-31,N,12,964,80.33,0,5
955686,2044,2010-06-30,N,12,964,80.33,0,6
955686,2044,2010-07-31,N,12,964,80.33,0,7
955686,2044,2010-08-31,N,12,964,80.33,0,8
955686,2044,2010-09-30,N,12,964,80.33,0,9
955686,2044,2010-10-31,N,12,964,80.33,0,10
955686,2044,2010-11-30,Y,12,964,80.33,84,11
955686,2044,2010-12-31,Y,12,964,80.33,172,12
955686,2044,2011-01-31,Y,12,964,80.33,172,13
955686,2044,2011-02-28,Y,12,964,80.33,172,14
955686,2044,2011-03-31,Y,12,964,80.33,172,15
955686,2044,2011-04-30,Y,12,964,80.33,172,16
955686,2044,2011-05-31,Y,12,964,80.33,172,17
955686,2044,2011-06-30,Y,12,964,80.33,172,18
955686,2044,2011-07-31,Y,12,964,80.33,172,19
955686,2044,2011-08-31,Y,12,964,80.33,172,20
955686,2044,2011-09-30,Y,12,964,80.33,172,21
955686,2044,2011-10-31,Y,12,964,80.33,172,22
955686,2044,2011-11-30,Y,12,964,80.33,172,23
955689,2045,2010-01-31,N,24,28855,1202.29,0,1
955689,2045,2010-02-28,N,24,28855,1202.29,0,2
955689,2045,2010-03-31,N,24,28855,1202.29,0,3
955689,2045,2010-04-30,N,24,28855,1202.29,0,4
955689,2045,2010-05-31,N,24,28855,1202.29,0,5
955689,2045,2010-06-30,N,24,28855,1202.29,0,6
955689,2045,2010-07-31,N,24,28855,1202.29,0,7
955689,2045,2010-08-31,N,24,28855,1202.29,0,8
955689,2045,2010-09-30,N,24,28855,1202.29,0,9
955689,2045,2010-10-31,N,24,28855,1202.29,0,10
955689,2045,2010-11-30,Y,24,28855,1202.29,178,11
955689,2045,2010-12-31,Y,24,28855,1202.29,280,12
955689,2045,2011-01-31,Y,24,28855,1202.29,399,13
955689,2045,2011-02-28,Y,24,28855,1202.29,527,14
955689,2045,2011-03-31,Y,24,28855,1202.29,1380,15
955689,2045,2011-04-30,Y,24,28855,1202.29,2023,16
955689,2045,2011-05-31,Y,24,28855,1202.29,2942,17
955689,2045,2011-06-30,Y,24,28855,1202.29,3580,18
955689,2045,2011-07-31,Y,24,28855,1202.29,4735,19
955689,2045,2011-08-31,Y,24,28855,1202.29,5008,20
955689,2045,2011-09-30,Y,24,28855,1202.29,5392,21
955689,2045,2011-10-31,Y,24,28855,1202.29,6373,22
955689,2045,2011-11-30,Y,24,28855,1202.29,7325,23
955692,2046,2010-01-31,N,72,78347,1088.15,0,1
955692,2046,2010-02-28,N,72,78347,1088.15,0,2
955692,2046,2010-03-31,N,72,78347,1088.15,0,3
955692,2046,2010-04-30,N,72,78347,1088.15,0,4
955692,2046,2010-05-31,N,72,78347,1088.15,0,5
955692,2046,2010-06-30,N,72,78347,1088.15,0,6
955692,2046,2010-07-31,N,72,78347,1088.15,0,7
955692,2046,2010-08-31,N,72,78347,1088.15,0,8
955692,2046,2010-09-30,N,72,78347,1088.15,0,9
955692,2046,2010-10-31,N,72,78347,1088.15,0,10
955692,2046,2010-11-30,Y,72,78347,1088.15,1041,11
955692,2046,2010-12-31,Y,72,78347,1088.15,2088,12
955692,2046,2011-01-31,Y,72,78347,1088.15,2768,13
955692,2046,2011-02-28,Y,72,78347,1088.15,3188,14
955692,2046,2011-03-31,Y,72,78347,1088.15,3509,15
955692,2046,2011-04-30,Y,72,78347,1088.15,4079,16
955692,2046,2011-05-31,Y,72,78347,1088.15,4552,17
955692,2046,2011-06-30,Y,72,78347,1088.15,5583,18
955695,2047,2010-01-31,N,48,44432,925.67,0,1
955695,2047,2010-02-28,N,48,44432,925.67,0,2
955695,2047,2010-03-31,N,48,44432,925.67,0,3
955695,2047,2010-04-30,N,48,44432,925.67,0,4
955695,2047,2010-05-31,N,48,44432,925.67,0,5
955695,2047,2010-06-30,N,48,44432,925.67,0,6
955695,2047,2010-07-31,N,48,44432,925.67,0,7
955695,2047,2010-08-31,N,48,44432,925.67,0,8
956104,2048,2010-01-31,N,36,22566,626.83,0,1
956104,2048,2010-02-28,N,36,22566,626.83,0,2
956104,2048,2010-03-31,N,36,22566,626.83,0,3
956104,2048,2010-04-30,N,36,22566,626.83,0,4
956104,2048,2010-05-31,N,36,22566,626.83,0,5
956104,2048,2010-06-30,N,36,22566,626.83,0,6
956104,2048,2010-07-31,N,36,22566,626.83,0,7
956104,2048,2010-08-31,N,36,22566,626.83,0,8
956104,2048,2010-09-30,N,36,22566,626.83,0,9
956104,2048,2010-10-31,N,36,22566,626.83,0,10
956104,2048,2010-11-30,N,36,22566,626.83,0,11
956104,2048,2010-12-31,N,36,22566,626.83,0,12
956104,2048,2011-01-31,N,36,22566,626.83,0,13
956104,2048,2011-02-28,N,36,22566,626.83,0,14
956104,2048,2011-03-31,N,36,22566,626.83,0,15
956104,2048,2011-04-30,N,36,22566,626.83,0,16
956104,2048,2011-05-31,N,36,22566,626.83,0,17
956104,2048,2011-06-30,N,36,22566,626.83,0,18
956104,2048,2011-07-31,N,36,22566,626.83,0,19
956147,2049,2010-01-31,N,36,36350,1009.72,0,1
956147,2049,2010-02-28,N,36,36350,1009.72,0,2
956147,2049,2010-03-31,N,36,36350,1009.72,0,3
956147,2049,2010-04-30,N,36,36350,1009.72,0,4
956147,2049,2010-05-31,N,36,36350,1009.72,0,5
956147,2049,2010-06-30,N,36,36350,1009.72,0,6
956147,2049,2010-07-31,N,36,36350,1009.72,0,7
956147,2049,2010-08-31,N,36,36350,1009.72,0,8
956147,2049,2010-09-30,N,36,36350,1009.72,0,9
956147,2049,2010-10-31,N,36,36350,1009.72,0,10
956147,2049,2010-11-30,N,36,36350,1009.72,0,11
956147,2049,2010-12-31,N,36,36350,1009.72,0,12
956147,2049,2011-01-31,N,36,36350,1009.72,0,13
956147,2049,2011-02-28,N,36,36350,1009.72,0,14
956147,2049,2011-03-31,N,36,36350,1009.72,0,15
956147,2049,2011-04-30,N,36,36350,1009.72,0,16
956147,2049,2011-05-31,N,36,36350,1009.72,0,17
956147,2049,2011-06-30,N,36,36350,1009.72,0,18
956147,2049,2011-07-31,N,36,36350,1009.72,0,19
956147,2049,2011-08-31,N,36,36350,1009.72,0,20
956147,2049,2011-09-30,N,36,36350,1009.72,0,21
956147,2049,2011-10-31,N,36,36350,1009.72,0,22
956147,2049,2011-11-30,N,36,36350,1009.72,0,23
956148,2050,2010-01-31,N,72,60318,837.75,0,1
956148,2050,2010-02-28,N,72,60318,837.75,0,2
956148,2050,2010-03-31,N,72,60318,837.75,0,3
956148,2050,2010-04-30,N,72,60318,837.75,0,4
956148,2050,2010-05-31,N,72,60318,837.75,0,5
956148,2050,2010-06-30,N,72,60318,837.75,0,6
956148,2050,2010-07-31,N,72,60318,837.75,0,7
956148,2050,2010-08-31,N,72,60318,837.75,0,8
956148,2050,2010-09-30,N,72,60318,837.75,0,9
956148,2050,2010-10-31,N,72,60318,837.75,0,10
956148,2050,2010-11-30,N,72,60318,837.75,0,11
956148,2050,2010-12-31,N,72,60318,837.75,0,12
956148,2050,2011-01-31,N,72,60318,837.75,0,13
956148,2050,2011-02-28,N,72,60318,837.75,0,14
956148,2050,2011-03-31,N,72,60318,837.75,0,15
956148,2050,2011-04-30,N,72,60318,837.75,0,16
956148,2050,2011-05-31,N,72,60318,837.75,0,17
956148,2050,2011-06-30,N,72,60318,837.75,0,18
956148,2050,2011-07-31,N,72,60318,837.75,0,19
956148,2050,2011-08-31,N,72,60318,837.75,0,20
956148,2050,2011-09-30,N,72,60318,837.75,0,21
956148,2050,2011-10-31,N,72,60318,837.75,0,22
956148,2050,2011-11-30,N,72,60318,837.75,0,23
956150,2051,2010-01-31,N,48,33268,693.08,0,1
956150,2051,2010-02-28,N,48,33268,693.08,0,2
956150,2051,2010-03-31,N,48,33268,693.08,0,3
956150,2051,2010-04-30,N,48,33268,693.08,0,4
956150,2051,2010-05-31,N,48,33268,693.08,0,5
956150,2051,2010-06-30,N,48,33268,693.08,0,6
956150,2051,2010-07-31,N,48,33268,693.08,0,7
956150,2051,2010-08-31,N,48,33268,693.08,0,8
956150,2051,2010-09-30,N,48,33268,693.08,0,9
956150,2051,2010-10-31,N,48,33268,693.08,0,10
956150,2051,2010-11-30,N,48,33268,693.08,0,11
956150,2051,2010-12-31,N,48,33268,693.08,0,12
956150,2051,2011-01-31,N,48,33268,693.08,0,13
956150,2051,2011-02-28,N,48,33268,693.08,0,14
956150,2051,2011-03-31,N,48,33268,693.08,0,15
956150,2051,2011-04-30,N,48,33268,693.08,0,16
956150,2051,2011-05-31,N,48,33268,693.08,0,17
956150,2051,2011-06-30,N,48,33268,693.08,0,18
956150,2051,2011-07-31,N,48,33268,693.08,0,19
956150,2051,2011-08-31,N,48,33268,693.08,0,20
956150,2051,2011-09-30,N,48,33268,693.08,0,21
956150,2051,2011-10-31,N,48,33268,693.08,0,22
956150,2051,2011-11-30,N,48,33268,693.08,0,23
956152,2052,2010-01-31,N,12,10020,835,0,1
956152,2052,2010-02-28,N,12,10020,835,0,2
956152,2052,2010-03-31,N,12,10020,835,0,3
956152,2052,2010-04-30,N,12,10020,835,0,4
956152,2052,2010-05-31,N,12,10020,835,0,5
956152,2052,2010-06-30,N,12,10020,835,0,6
956152,2052,2010-07-31,N,12,10020,835,0,7
956152,2052,2010-08-31,N,12,10020,835,0,8
956152,2052,2010-09-30,N,12,10020,835,0,9
956152,2052,2010-10-31,N,12,10020,835,0,10
956152,2052,2010-11-30,N,12,10020,835,0,11
956156,2053,2010-01-31,N,24,17146,714.42,0,1
956156,2053,2010-02-28,N,24,17146,714.42,0,2
956156,2053,2010-03-31,N,24,17146,714.42,0,3
956156,2053,2010-04-30,N,24,17146,714.42,0,4
956156,2053,2010-05-31,N,24,17146,714.42,0,5
956156,2053,2010-06-30,N,24,17146,714.42,0,6
956156,2053,2010-07-31,N,24,17146,714.42,0,7
956156,2053,2010-08-31,N,24,17146,714.42,0,8
956156,2053,2010-09-30,N,24,17146,714.42,0,9
956156,2053,2010-10-31,N,24,17146,714.42,0,10
956156,2053,2010-11-30,N,24,17146,714.42,0,11
956156,2053,2010-12-31,N,24,17146,714.42,0,12
956156,2053,2011-01-31,N,24,17146,714.42,0,13
956156,2053,2011-02-28,N,24,17146,714.42,0,14
956156,2053,2011-03-31,N,24,17146,714.42,0,15
956156,2053,2011-04-30,N,24,17146,714.42,0,16
956156,2053,2011-05-31,N,24,17146,714.42,0,17
956156,2053,2011-06-30,N,24,17146,714.42,0,18
956156,2053,2011-07-31,N,24,17146,714.42,0,19
956156,2053,2011-08-31,N,24,17146,714.42,0,20
956156,2053,2011-09-30,N,24,17146,714.42,0,21
956156,2053,2011-10-31,N,24,17146,714.42,0,22
956156,2053,2011-11-30,N,24,17146,714.42,0,23
956159,2054,2010-01-31,N,12,6236,519.67,0,1
956159,2054,2010-02-28,N,12,6236,519.67,0,2
956159,2054,2010-03-31,N,12,6236,519.67,0,3
956159,2054,2010-04-30,N,12,6236,519.67,0,4
956159,2054,2010-05-31,N,12,6236,519.67,0,5
956159,2054,2010-06-30,N,12,6236,519.67,0,6
956159,2054,2010-07-31,N,12,6236,519.67,0,7
956159,2054,2010-08-31,N,12,6236,519.67,0,8
956159,2054,2010-09-30,N,12,6236,519.67,0,9
956159,2054,2010-10-31,N,12,6236,519.67,0,10
956159,2054,2010-11-30,N,12,6236,519.67,0,11
956159,2054,2010-12-31,N,12,6236,519.67,0,12
956159,2054,2011-01-31,N,12,6236,519.67,0,13
956159,2054,2011-02-28,N,12,6236,519.67,0,14
956159,2054,2011-03-31,N,12,6236,519.67,0,15
956159,2054,2011-04-30,N,12,6236,519.67,0,16
956159,2054,2011-05-31,N,12,6236,519.67,0,17
956159,2054,2011-06-30,N,12,6236,519.67,0,18
956159,2054,2011-07-31,N,12,6236,519.67,0,19
956159,2054,2011-08-31,N,12,6236,519.67,0,20
956159,2054,2011-09-30,N,12,6236,519.67,0,21
956159,2054,2011-10-31,N,12,6236,519.67,0,22
956159,2054,2011-11-30,N,12,6236,519.67,0,23
956165,2055,2010-01-31,N,12,14530,1210.83,0,1
956165,2055,2010-02-28,N,12,14530,1210.83,0,2
956165,2055,2010-03-31,N,12,14530,1210.83,0,3
956165,2055,2010-04-30,N,12,14530,1210.83,0,4
956165,2055,2010-05-31,N,12,14530,1210.83,0,5
956165,2055,2010-06-30,N,12,14530,1210.83,0,6
956165,2055,2010-07-31,N,12,14530,1210.83,0,7
956165,2055,2010-08-31,N,12,14530,1210.83,0,8
956168,2056,2010-01-31,N,12,14246,1187.17,0,1
956168,2056,2010-02-28,N,12,14246,1187.17,0,2
956168,2056,2010-03-31,N,12,14246,1187.17,0,3
956168,2056,2010-04-30,N,12,14246,1187.17,0,4
956168,2056,2010-05-31,N,12,14246,1187.17,0,5
956168,2056,2010-06-30,N,12,14246,1187.17,0,6
956168,2056,2010-07-31,N,12,14246,1187.17,0,7
956168,2056,2010-08-31,N,12,14246,1187.17,0,8
956168,2056,2010-09-30,N,12,14246,1187.17,0,9
956168,2056,2010-10-31,N,12,14246,1187.17,0,10
956168,2056,2010-11-30,N,12,14246,1187.17,0,11
956168,2056,2010-12-31,N,12,14246,1187.17,0,12
956168,2056,2011-01-31,N,12,14246,1187.17,0,13
956168,2056,2011-02-28,N,12,14246,1187.17,0,14
956168,2056,2011-03-31,N,12,14246,1187.17,0,15
956168,2056,2011-04-30,N,12,14246,1187.17,0,16
956168,2056,2011-05-31,N,12,14246,1187.17,0,17
956168,2056,2011-06-30,N,12,14246,1187.17,0,18
956168,2056,2011-07-31,N,12,14246,1187.17,0,19
956168,2056,2011-08-31,N,12,14246,1187.17,0,20
956168,2056,2011-09-30,N,12,14246,1187.17,0,21
956168,2056,2011-10-31,N,12,14246,1187.17,0,22
956168,2056,2011-11-30,N,12,14246,1187.17,0,23
956173,2057,2010-01-31,N,48,11333,236.1,0,1
956173,2057,2010-02-28,N,48,11333,236.1,0,2
956173,2057,2010-03-31,N,48,11333,236.1,0,3
956173,2057,2010-04-30,N,48,11333,236.1,0,4
956176,2058,2010-01-31,N,12,9923,826.92,0,1
956176,2058,2010-02-28,N,12,9923,826.92,0,2
956176,2058,2010-03-31,N,12,9923,826.92,0,3
956176,2058,2010-04-30,N,12,9923,826.92,0,4
956179,2059,2010-01-31,N,24,21115,879.79,0,1
956179,2059,2010-02-28,N,24,21115,879.79,0,2
956179,2059,2010-03-31,N,24,21115,879.79,0,3
956179,2059,2010-04-30,N,24,21115,879.79,0,4
956179,2059,2010-05-31,N,24,21115,879.79,0,5
956179,2059,2010-06-30,N,24,21115,879.79,0,6
956179,2059,2010-07-31,N,24,21115,879.79,0,7
956179,2059,2010-08-31,N,24,21115,879.79,0,8
956179,2059,2010-09-30,N,24,21115,879.79,0,9
956179,2059,2010-10-31,N,24,21115,879.79,0,10
956179,2059,2010-11-30,N,24,21115,879.79,0,11
956179,2059,2010-12-31,N,24,21115,879.79,0,12
956179,2059,2011-01-31,N,24,21115,879.79,0,13
956179,2059,2011-02-28,N,24,21115,879.79,0,14
956179,2059,2011-03-31,N,24,21115,879.79,0,15
956179,2059,2011-04-30,N,24,21115,879.79,0,16
956179,2059,2011-05-31,N,24,21115,879.79,0,17
956179,2059,2011-06-30,N,24,21115,879.79,0,18
956179,2059,2011-07-31,N,24,21115,879.79,0,19
956186,2060,2010-01-31,N,60,30086,501.43,0,1
956186,2060,2010-02-28,Y,60,30086,501.43,291,2
956186,2060,2010-03-31,Y,60,30086,501.43,774,3
956186,2060,2010-04-30,Y,60,30086,501.43,924,4
956186,2060,2010-05-31,Y,60,30086,501.43,1059,5
956186,2060,2010-06-30,Y,60,30086,501.43,1466,6
956186,2060,2010-07-31,Y,60,30086,501.43,1680,7
956186,2060,2010-08-31,Y,60,30086,501.43,2143,8
956186,2060,2010-09-30,Y,60,30086,501.43,2292,9
956186,2060,2010-10-31,Y,60,30086,501.43,2429,10
956186,2060,2010-11-30,Y,60,30086,501.43,2801,11
956186,2060,2010-12-31,Y,60,30086,501.43,3093,12
956186,2060,2011-01-31,Y,60,30086,501.43,3438,13
956186,2060,2011-02-28,Y,60,30086,501.43,3684,14
956186,2060,2011-03-31,Y,60,30086,501.43,4131,15
956186,2060,2011-04-30,Y,60,30086,501.43,4484,16
956186,2060,2011-05-31,Y,60,30086,501.43,4836,17
956186,2060,2011-06-30,Y,60,30086,501.43,5311,18
956204,2061,2010-01-31,N,72,57092,792.94,0,1
956204,2061,2010-02-28,N,72,57092,792.94,0,2
956204,2061,2010-03-31,N,72,57092,792.94,0,3
956204,2061,2010-04-30,N,72,57092,792.94,0,4
956204,2061,2010-05-31,N,72,57092,792.94,0,5
956204,2061,2010-06-30,N,72,57092,792.94,0,6
956204,2061,2010-07-31,N,72,57092,792.94,0,7
956204,2061,2010-08-31,N,72,57092,792.94,0,8
956204,2061,2010-09-30,N,72,57092,792.94,0,9
956204,2061,2010-10-31,N,72,57092,792.94,0,10
956204,2061,2010-11-30,N,72,57092,792.94,0,11
956204,2061,2010-12-31,N,72,57092,792.94,0,12
956204,2061,2011-01-31,N,72,57092,792.94,0,13
956204,2061,2011-02-28,N,72,57092,792.94,0,14
956204,2061,2011-03-31,N,72,57092,792.94,0,15
956204,2061,2011-04-30,N,72,57092,792.94,0,16
